# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,
# retrieved: 2020-02-12 03:23:56 EST       (nadww01),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
#    USGS 01632900 SMITH CREEK NEAR NEW MARKET, VA,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 01632900,,,,,,,
#            TS   parameter     Description,,,,,,,
#        146482       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius,,,,
#        146484       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [YSI 6136]
#        146485       00300     Dissolved oxygen, water, unfiltered, milligrams per liter,,,,
#        217800       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [YSI EXO]
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#        ,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
# ,,,,,,,
"agency_cd	site_no	datetime	tz_cd	146482_00095	146482_00095_cd	146484_63680	146484_63680_cd	146485_00300	146485_00300_cd",,,,,,,
"USGS	01632900	2017-03-14 15:15	EDT	474	A	1.2	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-14 15:30	EDT	474	A	1.4	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-14 15:45	EDT	474	A	1.3	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 16:00	EDT	474	A	1.3	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 16:15	EDT	474	A	1.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 16:30	EDT	474	A	2.1	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-14 16:45	EDT	474	A	1.3	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-14 17:00	EDT	474	A	1.2	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-14 17:15	EDT	475	A	1.3	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 17:30	EDT	474	A	1.3	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 17:45	EDT	475	A	1.5	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 18:00	EDT	475	A	1.1	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 18:15	EDT	475	A	1.2	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 18:30	EDT	476	A	1.4	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 18:45	EDT	475	A	1.2	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 19:00	EDT	475	A	1.5	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 19:15	EDT	475	A	1.4	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-14 19:30	EDT	476	A	1.6	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-14 19:45	EDT	476	A	1.8	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-14 20:00	EDT	476	A	1.8	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 20:15	EDT	476	A	1.6	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 20:30	EDT	475	A	1.6	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 20:45	EDT	475	A	1.7	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-14 21:00	EDT	475	A	1.4	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-14 21:15	EDT	475	A	1.3	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-14 21:30	EDT	475	A	1.5	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-14 21:45	EDT	475	A	1.4	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-14 22:00	EDT	475	A	1.5	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-14 22:15	EDT	476	A	1.4	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-14 22:30	EDT	476	A	1.7	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-14 22:45	EDT	476	A	1.5	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-14 23:00	EDT	477	A	1.6	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-14 23:15	EDT	479	A	1.5	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-14 23:30	EDT	482	A	1.8	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-14 23:45	EDT	481	A	1.6	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-15 00:00	EDT	479	A	1.4	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-15 00:15	EDT	478	A	1.5	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-15 00:30	EDT	478	A	1.4	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-15 00:45	EDT	477	A	1.5	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-15 01:00	EDT	482	A	1.4	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-15 01:15	EDT	483	A			12.5	A",,,,,,,
"USGS	01632900	2017-03-15 01:30	EDT	477	A	1.2	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-15 01:45	EDT	481	A	1.6	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-15 02:00	EDT	481	A	1.2	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-15 02:15	EDT	482	A	1.2	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 02:30	EDT	479	A	1.2	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 02:45	EDT	479	A	1.3	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 03:00	EDT	480	A	1.3	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 03:15	EDT	480	A	1.3	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 03:30	EDT	481	A	1.3	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 03:45	EDT	482	A	1.4	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 04:00	EDT	493	A	1.2	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 04:15	EDT	492	A	1.3	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 04:30	EDT	488	A	1.1	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 04:45	EDT	487	A	1.6	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 05:00	EDT	494	A	1.2	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 05:15	EDT	492	A	1.1	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 05:30	EDT	489	A	1.2	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 05:45	EDT	492	A	1.1	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 06:00	EDT	493	A	1.5	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 06:15	EDT	493	A	1.1	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 06:30	EDT	494	A	1.1	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 06:45	EDT	495	A	1.3	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 07:00	EDT	490	A	1.2	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 07:15	EDT	494	A	1.3	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 07:30	EDT	494	A	1.2	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 07:45	EDT	495	A	1.2	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 08:00	EDT	495	A	1.2	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 08:15	EDT	495	A	1.3	A	12.2	A",,,,,,,
"USGS	01632900	2017-03-15 08:30	EDT	496	A	1.4	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 08:45	EDT	496	A	1.4	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-15 09:00	EDT	495	A	1.7	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 09:15	EDT	496	A	1.5	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-15 09:30	EDT	496	A	1.6	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-15 09:45	EDT	496	A	1.7	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-15 10:00	EDT	496	A	1.8	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-15 10:15	EDT	496	A	1.8	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-15 10:30	EDT	495	A	1.8	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-15 10:45	EDT	495	A	1.5	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-15 11:00	EDT	497	A	1.8	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-15 11:15	EDT	497	A	1.7	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-15 11:30	EDT	497	A	1.7	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-15 11:45	EDT	498	A	1.7	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-15 12:00	EDT	497	A	2.0	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-15 12:15	EDT	499	A	1.7	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-15 12:30	EDT	499	A	2.0	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-15 12:45	EDT	499	A	1.7	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-15 13:00	EDT	500	A	1.7	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-15 13:15	EDT	501	A	1.5	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-15 13:30	EDT	501	A	1.5	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-15 13:45	EDT	501	A	1.6	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-15 14:00	EDT	502	A	1.7	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-15 14:15	EDT	502	A	1.9	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-15 14:30	EDT	501	A	1.8	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-15 14:45	EDT	501	A	2.0	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-15 15:00	EDT	502	A	2.2	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-15 15:15	EDT	504	A	2.1	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-15 15:30	EDT	504	A	1.9	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-15 15:45	EDT	504	A	2.3	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-15 16:00	EDT	504	A	2.0	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-15 16:15	EDT	505	A	2.5	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-15 16:30	EDT	505	A	2.7	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 16:45	EDT	505	A	2.3	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 17:00	EDT	506	A	2.5	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 17:15	EDT	506	A	2.0	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 17:30	EDT	506	A	1.8	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 17:45	EDT	506	A	2.0	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 18:00	EDT	506	A	2.1	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 18:15	EDT	507	A	1.8	A	14.0	A",,,,,,,
"USGS	01632900	2017-03-15 18:30	EDT	507	A	2.1	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-15 18:45	EDT	507	A	2.1	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-15 19:00	EDT	508	A	1.9	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-15 19:15	EDT	508	A	2.2	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-15 19:30	EDT	508	A	1.8	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-15 19:45	EDT	507	A	2.2	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-15 20:00	EDT	508	A	2.2	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-15 20:15	EDT	509	A	2.2	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-15 20:30	EDT	512	A	2.1	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-15 20:45	EDT	509	A	2.0	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-15 21:00	EDT	509	A	2.0	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-15 21:15	EDT	505	A	2.0	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-15 21:30	EDT	506	A	2.4	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-15 21:45	EDT	502	A	1.8	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-15 22:00	EDT	510	A	1.7	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-15 22:15	EDT	506	A	1.8	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-15 22:30	EDT	513	A	1.8	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-15 22:45	EDT	513	A	2.1	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-15 23:00	EDT	510	A	1.7	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-15 23:15	EDT	514	A	1.7	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-15 23:30	EDT	511	A	1.4	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-15 23:45	EDT	511	A	1.6	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 00:00	EDT	512	A	1.4	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 00:15	EDT	513	A	1.4	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 00:30	EDT	514	A	1.4	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 00:45	EDT	514	A	1.4	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 01:00	EDT	515	A	1.4	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 01:15	EDT	516	A	1.4	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 01:30	EDT	517	A	1.4	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 01:45	EDT	519	A	1.9	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 02:00	EDT	516	A	1.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 02:15	EDT	518	A	1.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 02:30	EDT	519	A	1.3	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 02:45	EDT	519	A	1.2	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 03:00	EDT	518	A	1.3	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 03:15	EDT	519	A	1.3	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 03:30	EDT	518	A	1.3	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 03:45	EDT	518	A	1.1	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 04:00	EDT	520	A	1.5	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 04:15	EDT	520	A	1.3	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 04:30	EDT	519	A	1.4	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 04:45	EDT	519	A	1.5	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 05:00	EDT	518	A	1.4	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 05:15	EDT	518	A	1.3	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 05:30	EDT	517	A	1.3	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 05:45	EDT	517	A	1.4	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 06:00	EDT	517	A	1.2	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 06:15	EDT	516	A	1.2	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 06:30	EDT	515	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 06:45	EDT	514	A	1.3	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 07:00	EDT	514	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 07:15	EDT	513	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 07:30	EDT	513	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 07:45	EDT	512	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 08:00	EDT	512	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 08:15	EDT	512	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 08:30	EDT	511	A	1.1	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 08:45	EDT	511	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 09:00	EDT	510	A	1.2	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-16 09:15	EDT	508	A	1.7	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 09:30	EDT	508	A	1.5	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-16 09:45	EDT	508	A	1.8	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 10:00	EDT	507	A	1.6	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 10:15	EDT	506	A	1.5	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 10:30	EDT	506	A	1.4	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 10:45	EDT	505	A	1.6	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 11:00	EDT	504	A	2.2	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 11:15	EDT	503	A	2.0	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 11:30	EDT	501	A	1.7	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 11:45	EDT	501	A	1.4	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-16 12:00	EDT	500	A	1.4	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-16 12:15	EDT	500	A	1.1	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-16 12:30	EDT	499	A	1.3	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-16 12:45	EDT	499	A	1.6	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-16 13:00	EDT	498	A	1.6	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-16 13:15	EDT	498	A	1.4	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-16 13:30	EDT	497	A	1.7	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-16 13:45	EDT	496	A	1.5	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-16 14:00	EDT	496	A	1.8	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-16 14:15	EDT	495	A	1.4	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-16 14:30	EDT	495	A	1.5	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-16 14:45	EDT	494	A	1.6	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-16 15:00	EDT	494	A	1.6	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 15:15	EDT	494	A	1.3	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 15:30	EDT	493	A	1.7	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 15:45	EDT	493	A	1.5	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 16:00	EDT	492	A	1.4	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 16:15	EDT	492	A	1.3	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-16 16:30	EDT	492	A	1.2	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-16 16:45	EDT	491	A	1.7	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-16 17:00	EDT	491	A	1.7	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-16 17:15	EDT	491	A	1.3	A	13.9	A",,,,,,,
"USGS	01632900	2017-03-16 17:30	EDT	490	A	2.1	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 17:45	EDT	490	A	1.5	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 18:00	EDT	490	A	1.5	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 18:15	EDT	490	A	1.3	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 18:30	EDT	489	A	1.5	A	13.8	A",,,,,,,
"USGS	01632900	2017-03-16 18:45	EDT	490	A	1.4	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-16 19:00	EDT	489	A	1.5	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-16 19:15	EDT	489	A	1.4	A	13.7	A",,,,,,,
"USGS	01632900	2017-03-16 19:30	EDT	489	A	1.5	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-16 19:45	EDT	489	A	1.5	A	13.6	A",,,,,,,
"USGS	01632900	2017-03-16 20:00	EDT	489	A	1.6	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-16 20:15	EDT	489	A	1.5	A	13.5	A",,,,,,,
"USGS	01632900	2017-03-16 20:30	EDT	490	A	1.6	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-16 20:45	EDT	489	A	1.8	A	13.4	A",,,,,,,
"USGS	01632900	2017-03-16 21:00	EDT	490	A	1.7	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-16 21:15	EDT	489	A	1.8	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-16 21:30	EDT	488	A	1.7	A	13.3	A",,,,,,,
"USGS	01632900	2017-03-16 21:45	EDT	487	A	1.8	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 22:00	EDT	487	A	1.9	A	13.2	A",,,,,,,
"USGS	01632900	2017-03-16 22:15	EDT	487	A	1.6	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 22:30	EDT	487	A	2.5	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 22:45	EDT	487	A	1.6	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-16 23:00	EDT	488	A	1.8	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 23:15	EDT	487	A	2.5	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-16 23:30	EDT	487	A	2.0	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-16 23:45	EDT	488	A	1.8	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-17 00:00	EDT	488	A	1.9	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-17 00:15	EDT	489	A	1.9	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-17 00:30	EDT	489	A	1.9	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-17 00:45	EDT	486	A	1.9	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-17 01:00	EDT	487	A	1.8	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-17 01:15	EDT	485	A	1.9	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-17 01:30	EDT	485	A	1.7	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-17 01:45	EDT	485	A	1.8	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-17 02:00	EDT	485	A	4.1	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-17 02:15	EDT	485	A	2.4	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-17 02:30	EDT	485	A	1.9	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-17 02:45	EDT	485	A	2.7	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-17 03:00	EDT	485	A	1.9	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 03:15	EDT	485	A	2.1	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 03:30	EDT	485	A	2.2	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 03:45	EDT	485	A	1.8	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 04:00	EDT	485	A	1.6	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 04:15	EDT	486	A	1.6	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 04:30	EDT	485	A	1.6	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 04:45	EDT	486	A	1.9	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 05:00	EDT	485	A	1.6	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 05:15	EDT	485	A	1.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 05:30	EDT	485	A	1.5	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 05:45	EDT	485	A	1.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 06:00	EDT	485	A	1.5	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 06:15	EDT	486	A	1.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 06:30	EDT	483	A	2.7	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 06:45	EDT	483	A	1.3	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 07:00	EDT	483	A	1.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 07:15	EDT	483	A	1.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 07:30	EDT	483	A	1.4	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-17 07:45	EDT	483	A	1.5	A	12.3	A",,,,,,,
"USGS	01632900	2017-03-17 08:00	EDT	483	A	1.5	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 08:15	EDT	483	A	1.4	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 08:30	EDT	483	A	1.5	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 08:45	EDT	482	A	1.7	A	12.4	A",,,,,,,
"USGS	01632900	2017-03-17 09:00	EDT	483	A	1.6	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 09:15	EDT	483	A	2.0	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 09:30	EDT	482	A	1.8	A	12.5	A",,,,,,,
"USGS	01632900	2017-03-17 09:45	EDT	482	A	1.8	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-17 10:00	EDT	482	A	2.0	A	12.6	A",,,,,,,
"USGS	01632900	2017-03-17 10:15	EDT	482	A	1.8	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-17 10:30	EDT	482	A	1.7	A	12.7	A",,,,,,,
"USGS	01632900	2017-03-17 10:45	EDT	482	A	2.9	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-17 11:00	EDT	482	A	1.7	A	12.8	A",,,,,,,
"USGS	01632900	2017-03-17 11:15	EDT	481	A	1.8	A	12.9	A",,,,,,,
"USGS	01632900	2017-03-17 11:30	EDT	481	A	2.0	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-17 11:45	EDT	481	A	1.9	A	13.0	A",,,,,,,
"USGS	01632900	2017-03-17 12:00	EDT	481	A	3.2	A	13.1	A",,,,,,,
"USGS	01632900	2017-03-17 12:15	EDT	481	A	1.8	A	13.1	A",,,,,,,
